Employee_ID;Employee_Name;Age;Country;Department;Position;Salary;Joining_Date
1509;Emma Wilson;32;Canada;Support;Manager;113938.81;6/03/2022
19449;Ava Davis;23;Germany;Marketing;Executive;115028.01;24/07/2018
2819;Sophia Davis;33;Mexico;Finance;Consultant;48404.18;9/09/2017
14262;Logan Brown;37;Germany;Engineering;Manager;60434.08;27/06/2021
13800;Lily Taylor;37;India;HR;Analyst;44272.99;31/03/2018
16217;Ethan Thomas;47;Japan;Support;Developer;137776.55;8/08/2020
26754;Daniel Anderson;40;Brazil;HR;Developer;139177.11;13/11/2021
27461;Ethan Moore;38;Japan;HR;Consultant;91191.95;10/10/2015
29851;Mia Taylor;24;Germany;Sales;Consultant;62382.56;5/10/2019
19547;Lily Hernandez;34;Australia;Marketing;Executive;102417.2;7/11/2018
16300;Emma Martinez;42;USA;Marketing;Manager;117361.93;4/04/2024
689;Lucas Jackson;52;Mexico;Sales;Developer;66105.03;14/03/2016
7536;Ava Jackson;50;France;HR;Assistant;109389.71;3/11/2016
24769;Ethan Martinez;46;France;Support;Manager;127076.49;18/01/2022
17782;Ethan Hernandez;22;Japan;Marketing;Analyst;87246.31;1/01/2024
15486;Logan Wilson;45;Australia;Marketing;Analyst;119507.04;25/05/2015
18646;Mason Brown;56;Brazil;Support;Assistant;120701.56;19/05/2016
6656;Sophia Brown;58;Mexico;Sales;Consultant;120579.09;7/11/2018
563;Daniel Martinez;53;USA;Finance;Consultant;51148.66;13/11/2018
1683;Ethan Davis;49;India;Marketing;Executive;149748.61;20/07/2018
5598;Lucas Moore;42;Canada;Finance;Executive;67623.31;12/07/2019
17300;Lucas Hernandez;43;Australia;Sales;Consultant;91737.22;17/12/2019
4385;Sophia Davis;37;USA;HR;Analyst;50335.75;22/10/2023
9816;Lily Hernandez;52;UK;Engineering;Manager;114492.05;4/01/2020
8199;Mason Anderson;40;USA;Engineering;Consultant;148614.76;26/07/2017
5412;Sophia Thomas;23;Canada;HR;Analyst;119333.37;8/04/2016
11098;Mia Moore;56;Australia;Marketing;Analyst;146590.74;3/10/2024
9456;Daniel Hernandez;29;Brazil;Sales;Developer;122910.9;5/02/2025
5845;Sophia Wilson;39;Australia;Finance;Consultant;63563.87;3/04/2016
1379;Lucas Moore;54;Japan;Engineering;Executive;81916.38;21/02/2025
25627;Ava Anderson;37;Germany;Sales;Manager;31893.35;27/05/2018
26307;Daniel Martinez;48;Japan;Engineering;Developer;92883.33;8/12/2023
27666;Sophia Brown;26;Australia;Engineering;Assistant;134984.83;27/09/2019
28093;Sophia Moore;32;Australia;Engineering;Assistant;83100.08;4/03/2025
6945;Sophia Anderson;37;Germany;Support;Manager;121622.95;27/02/2021
15844;Daniel Jackson;42;USA;HR;Executive;52384.56;17/02/2020
22488;Sophia Taylor;33;Japan;Marketing;Analyst;141251.3;24/11/2016
16693;Lucas Martinez;47;Brazil;Engineering;Analyst;118608.29;21/08/2021
13838;Lily Jackson;51;USA;Finance;Consultant;95919.53;24/07/2021
28027;Lily Davis;41;Brazil;Engineering;Assistant;122808.94;10/11/2016
2345;Mason Brown;40;Japan;Marketing;Executive;52027.73;17/01/2021
5153;Emma Anderson;47;Brazil;HR;Executive;39422.37;4/03/2018
23807;Mason Thomas;42;Germany;HR;Assistant;130415.16;2/02/2023
10153;Lily Hernandez;23;Brazil;Support;Analyst;102606.08;10/06/2015
9516;Mia Anderson;24;Mexico;HR;Manager;71655.55;12/10/2024
22162;Daniel Taylor;31;Mexico;Finance;Consultant;62903.83;28/05/2015
13960;Emma Hernandez;55;Brazil;Support;Assistant;139076.86;30/11/2019
25043;Logan Wilson;45;Canada;Support;Assistant;57421.38;29/05/2023
29774;Mason Moore;55;Brazil;HR;Developer;126587.28;19/01/2025
27074;Mia Martinez;51;USA;Support;Manager;139969.38;6/10/2017
25666;Ethan Jackson;38;Mexico;HR;Executive;31477.68;20/01/2019
26041;Mason Taylor;37;India;HR;Consultant;40176.89;9/07/2021
550;Emma Davis;42;Canada;Finance;Consultant;115438.06;3/03/2016
624;Mason Anderson;30;Japan;Support;Executive;68087.76;22/10/2016
6566;Daniel Davis;27;Australia;Marketing;Analyst;98866.48;27/11/2020
11280;Lucas Moore;32;UK;Marketing;Assistant;76723.1;8/05/2016
1777;Ethan Moore;51;Japan;Finance;Analyst;67973.65;24/03/2023
3961;Daniel Anderson;54;India;HR;Analyst;102903.99;6/10/2023
7643;Mason Davis;27;USA;HR;Executive;119363.94;6/07/2022
967;Mason Anderson;25;France;Sales;Developer;81333.92;7/08/2017
20760;Ethan Davis;60;Mexico;Sales;Consultant;86971.6;18/01/2025
22186;Ava Martinez;31;Germany;Engineering;Manager;119656.05;21/09/2016
8823;Ava Jackson;23;India;Sales;Assistant;78859.89;5/12/2023
13164;Ethan Martinez;58;Australia;Support;Analyst;84906.51;6/05/2022
24309;Lucas Martinez;35;Canada;Finance;Executive;80586.68;16/05/2016
9451;Lily Brown;40;India;Support;Consultant;30209.06;16/03/2017
6028;Ava Martinez;27;France;Sales;Executive;91511.7;16/11/2023
24435;Emma Hernandez;30;Germany;Support;Developer;37339.97;17/05/2020
812;Ethan Wilson;27;India;Finance;Executive;80482.89;2/03/2021
11252;Mason Wilson;23;Australia;Marketing;Analyst;131182.78;21/04/2023
12053;Lucas Davis;49;Australia;Finance;Assistant;68928.38;13/02/2018
25628;Daniel Davis;32;UK;HR;Analyst;124326.16;27/04/2020
7876;Lily Thomas;49;Brazil;Finance;Consultant;36941.77;29/01/2018
27124;Sophia Anderson;34;India;Support;Consultant;112749.53;28/09/2019
5352;Mia Taylor;45;USA;Sales;Developer;74924.45;8/02/2019
26445;Sophia Wilson;47;Germany;Finance;Executive;70965.26;21/01/2023
3592;Sophia Thomas;36;France;Support;Developer;128705.56;6/05/2021
5295;Sophia Thomas;37;Brazil;Support;Analyst;130799.73;19/03/2023
26951;Lily Thomas;31;Japan;Engineering;Assistant;51807.63;27/11/2018
5680;Lily Brown;53;Canada;Support;Executive;109809.27;19/06/2020
24407;Mia Davis;27;Canada;Sales;Manager;65068.7;12/09/2023
14168;Ava Jackson;23;India;Support;Assistant;37844.67;25/12/2016
26181;Lucas Taylor;51;Germany;Finance;Executive;61024.06;22/02/2016
15728;Mia Davis;55;Germany;HR;Executive;136749.15;1/01/2019
17850;Mia Brown;31;Canada;Finance;Analyst;38449.07;3/03/2021
293;Daniel Davis;50;Mexico;Support;Executive;136562.4;27/12/2024
15108;Mason Wilson;49;Mexico;Finance;Analyst;98636.5;23/02/2019
797;Ava Taylor;27;Brazil;Sales;Executive;120734.65;20/04/2018
16534;Ethan Wilson;38;Germany;Marketing;Developer;74312.65;15/11/2020
25360;Lily Wilson;47;India;Sales;Analyst;33111.21;4/03/2023
5027;Sophia Jackson;52;Australia;Marketing;Analyst;69404.28;29/01/2018
20625;Lily Hernandez;42;Canada;Finance;Manager;135426.84;21/07/2017
17618;Mia Moore;29;Brazil;HR;Consultant;38398.64;6/10/2015
22708;Mia Taylor;38;Australia;Sales;Analyst;120540.99;27/05/2018
21468;Lucas Brown;41;Germany;Marketing;Executive;83325.99;27/02/2022
16236;Lucas Thomas;52;France;Finance;Executive;35231.28;27/10/2017
4317;Daniel Martinez;47;UK;Sales;Analyst;85229.95;19/02/2017
16010;Ava Moore;25;USA;Support;Executive;83274.12;10/02/2018
10605;Lily Thomas;32;UK;Support;Analyst;87631.68;12/04/2016
29180;Mason Anderson;45;Japan;HR;Assistant;125617.78;3/09/2022
5410;Ethan Hernandez;28;UK;Finance;Manager;51756.6;18/05/2017
388;Mia Thomas;44;Australia;Support;Executive;80455.86;25/03/2016
27261;Sophia Brown;39;USA;Marketing;Executive;56479.37;25/06/2016
18558;Ethan Wilson;59;Brazil;Engineering;Developer;131698.23;27/12/2015
23275;Mia Jackson;34;Brazil;Marketing;Manager;98334.02;17/03/2019
25006;Logan Davis;39;Canada;Finance;Developer;147602.9;26/06/2024
1163;Ava Hernandez;25;Japan;Engineering;Executive;137721.79;28/02/2018
17911;Logan Thomas;26;Australia;Engineering;Executive;127935.92;19/08/2019
2487;Mia Taylor;22;UK;HR;Assistant;88368.98;1/04/2024
425;Emma Wilson;37;USA;Engineering;Consultant;91975.86;25/07/2018
10811;Sophia Wilson;34;Brazil;HR;Executive;83572.5;27/09/2015
23764;Logan Brown;26;Japan;HR;Executive;39464.58;31/12/2021
8011;Mason Martinez;43;UK;Marketing;Executive;40991.48;6/02/2016
10134;Lily Anderson;36;Canada;Engineering;Manager;94976.03;16/08/2018
22240;Lucas Davis;29;Japan;Sales;Manager;88354.8;5/12/2020
23962;Ethan Moore;24;Mexico;HR;Executive;37216.43;19/11/2022
29873;Lucas Davis;59;India;Marketing;Assistant;74024.78;3/10/2017
28428;Mason Anderson;47;Germany;Engineering;Manager;56339.39;10/01/2016
12216;Ethan Thomas;52;UK;Engineering;Manager;94012.71;11/01/2024
22015;Mason Taylor;39;UK;Sales;Assistant;89621.67;28/05/2016
21704;Emma Moore;23;UK;Finance;Analyst;138081.54;10/07/2016
21932;Lily Hernandez;54;Brazil;Finance;Developer;67372.72;2/02/2020
15499;Lily Jackson;48;Brazil;Sales;Executive;105367.54;24/11/2015
21352;Lily Jackson;50;France;Finance;Consultant;49030.28;1/04/2021
16539;Mia Anderson;25;Australia;Sales;Manager;121821.72;2/03/2022
5356;Mia Anderson;57;Japan;Sales;Consultant;78006.68;27/08/2019
18124;Logan Moore;22;Mexico;Engineering;Manager;87930.78;27/02/2022
13024;Daniel Taylor;53;Mexico;Marketing;Consultant;98979.49;9/08/2020
17563;Ethan Brown;22;Australia;Marketing;Manager;45633.61;12/08/2017
27918;Emma Thomas;45;Brazil;HR;Manager;63827.16;26/02/2019
22912;Ethan Hernandez;58;India;Support;Assistant;47231.33;14/05/2023
29294;Mason Wilson;57;UK;Sales;Assistant;84385.53;25/10/2019
17700;Ava Wilson;22;Brazil;Support;Executive;38095.06;27/07/2018
2545;Ava Hernandez;44;Brazil;Support;Manager;123329.3;8/01/2016
25580;Ava Wilson;24;Japan;Engineering;Analyst;45256.39;19/01/2020
26132;Daniel Martinez;43;Canada;Support;Manager;39116.96;29/09/2023
16005;Emma Anderson;48;UK;Marketing;Consultant;103980.14;18/12/2017
25114;Emma Martinez;53;India;Engineering;Developer;81017.65;31/10/2023
11808;Lily Thomas;25;Canada;Finance;Executive;52701.3;2/02/2018
23193;Daniel Brown;55;France;Sales;Developer;135035.91;26/02/2021
10510;Ava Martinez;22;India;Marketing;Consultant;116921.91;1/07/2024
1789;Ava Davis;30;Germany;Sales;Analyst;113879.8;27/07/2022
2279;Ava Moore;58;Japan;Sales;Executive;138073.57;4/04/2018
7901;Logan Moore;52;Germany;Sales;Manager;43773.93;15/10/2021
26955;Mia Moore;32;USA;Engineering;Analyst;104932.05;6/11/2016
26912;Mia Hernandez;40;USA;Sales;Developer;146114.14;8/09/2019
15706;Emma Anderson;45;Japan;Sales;Executive;142222.48;17/08/2017
17484;Ethan Brown;53;UK;HR;Developer;77405.68;27/08/2022
29081;Ethan Anderson;41;France;Sales;Analyst;118418.54;19/09/2021
18813;Lily Davis;43;France;Sales;Developer;56498.83;12/05/2019
12817;Ava Wilson;31;UK;Sales;Analyst;33198.31;30/09/2021
4728;Ava Martinez;43;Mexico;Support;Assistant;127785.33;24/01/2025
2596;Lily Martinez;36;USA;Support;Executive;138697.37;22/08/2016
1806;Mia Davis;38;Australia;Engineering;Analyst;97670.45;1/05/2021
16974;Emma Wilson;25;India;Support;Executive;80388.98;27/11/2015
17944;Emma Taylor;22;India;Sales;Analyst;82834.22;18/06/2018
857;Lucas Moore;24;France;Marketing;Assistant;58805.37;9/10/2016
10695;Sophia Brown;38;UK;Support;Executive;146169.48;2/08/2022
24240;Ava Martinez;37;Japan;Finance;Developer;49348.82;7/01/2021
10776;Ethan Jackson;31;USA;Engineering;Consultant;60498.85;5/04/2021
17017;Lucas Jackson;31;India;HR;Executive;82163.72;9/05/2022
25814;Lily Wilson;25;Mexico;Sales;Executive;32252.37;19/12/2021
19883;Ava Anderson;33;France;Sales;Developer;86824.06;4/08/2023
10746;Emma Taylor;33;Australia;Support;Manager;49441.44;10/03/2017
20885;Mia Taylor;51;Mexico;Engineering;Assistant;136374.65;22/01/2020
11592;Logan Taylor;59;USA;Sales;Manager;85570.1;30/05/2021
403;Emma Davis;44;India;HR;Consultant;73594.19;8/10/2018
25629;Emma Davis;59;UK;HR;Manager;144190.02;27/06/2020
11097;Lily Brown;45;Germany;Engineering;Executive;81479.09;16/02/2020
182;Emma Martinez;56;Mexico;HR;Manager;77801.49;12/01/2019
17422;Emma Taylor;54;India;Support;Developer;137935.87;14/04/2015
8175;Sophia Thomas;33;France;Marketing;Analyst;111128.26;2/09/2019
13296;Logan Thomas;57;France;Sales;Assistant;131590.13;21/10/2018
4271;Sophia Hernandez;58;Japan;Sales;Assistant;54619.09;4/08/2020
29758;Daniel Hernandez;32;Brazil;Marketing;Executive;144361.25;30/06/2023
25933;Ethan Thomas;23;Japan;HR;Consultant;100638.49;13/05/2024
16599;Mason Martinez;54;UK;Marketing;Analyst;72382.77;22/01/2022
24245;Lily Moore;32;Brazil;HR;Developer;77931.8;2/05/2023
10895;Ava Thomas;55;Australia;Marketing;Analyst;97813.37;19/06/2020
9073;Mia Martinez;53;UK;Engineering;Executive;120073.62;8/03/2023
7183;Sophia Moore;43;Canada;Engineering;Analyst;123957.36;2/10/2024
26367;Emma Wilson;36;France;Engineering;Executive;45857.43;20/07/2018
26743;Daniel Anderson;50;UK;Marketing;Developer;132726.67;29/07/2023
26566;Ethan Wilson;43;Australia;HR;Assistant;75116;6/06/2018
10410;Mason Moore;47;Japan;Sales;Consultant;133130.68;29/06/2015
8967;Sophia Moore;22;India;Support;Assistant;68961.63;6/10/2020
8772;Lily Taylor;58;UK;Sales;Developer;56566.16;12/07/2015
28060;Daniel Davis;41;India;Support;Manager;65703.64;13/03/2015
5282;Lily Moore;54;Canada;Support;Consultant;125791.82;28/04/2015
26463;Ava Brown;55;Mexico;Engineering;Consultant;44183.47;22/08/2017
9442;Sophia Taylor;42;Mexico;Finance;Assistant;47788.38;7/03/2021
25877;Sophia Brown;48;France;Engineering;Developer;128306.12;8/03/2016
13129;Mason Moore;33;Japan;Marketing;Assistant;119312.83;1/02/2016
4717;Daniel Taylor;54;Australia;Marketing;Analyst;108305.21;8/11/2019
4496;Mia Moore;60;Canada;Engineering;Analyst;117189.62;19/08/2017
10943;Ethan Hernandez;52;France;Sales;Developer;68240.88;13/03/2024
12558;Ava Brown;26;India;Engineering;Analyst;98375.54;4/11/2020
1915;Mason Davis;26;Brazil;Support;Consultant;90248.6;8/01/2018
18451;Ava Jackson;26;USA;Support;Developer;88116.67;4/02/2025
11760;Lily Jackson;55;Canada;Support;Consultant;101812.87;27/11/2022
21156;Sophia Davis;58;Germany;Finance;Developer;58681.79;22/01/2021
10994;Mason Thomas;33;Australia;Engineering;Developer;93340.9;21/01/2016
21886;Lucas Brown;40;Australia;Finance;Manager;74478.76;3/08/2023
27002;Mia Jackson;25;France;Sales;Developer;121692.18;7/01/2025
3103;Logan Hernandez;44;Mexico;HR;Consultant;92387.49;13/07/2016
25823;Daniel Taylor;44;USA;Engineering;Analyst;99054.05;7/08/2022
23826;Lily Jackson;55;India;Finance;Consultant;76487.7;20/12/2021
3497;Lucas Taylor;27;France;Sales;Developer;45044.78;4/05/2023
18150;Ethan Wilson;34;France;Engineering;Developer;85885.1;31/03/2019
14902;Lily Anderson;35;UK;Support;Developer;83977.49;19/08/2024
20047;Daniel Brown;60;Canada;Marketing;Developer;60840.77;25/01/2022
25103;Mason Thomas;60;Mexico;HR;Analyst;90986.82;10/11/2023
19535;Ava Hernandez;60;Japan;Engineering;Consultant;138504.99;7/01/2021
29417;Sophia Anderson;44;USA;Engineering;Consultant;96964.98;30/07/2022
4773;Ethan Anderson;35;Brazil;Marketing;Consultant;109909.42;28/01/2016
20305;Ava Hernandez;48;Brazil;Sales;Consultant;65575.38;19/05/2017
9888;Logan Jackson;54;India;Finance;Consultant;143816.38;22/04/2021
15175;Sophia Moore;48;Japan;Marketing;Executive;146100.06;28/03/2021
5123;Ethan Moore;52;USA;Finance;Manager;84651.17;16/11/2019
18976;Logan Jackson;30;Germany;Sales;Executive;57950.01;7/09/2022
26564;Emma Jackson;40;Canada;Marketing;Developer;99684.68;12/08/2018
1416;Lucas Hernandez;46;India;Sales;Analyst;36584.48;2/12/2019
314;Mia Thomas;25;UK;Finance;Consultant;144849.65;27/04/2022
17414;Emma Anderson;41;Japan;Sales;Executive;59846.9;5/08/2024
11623;Logan Taylor;49;Japan;Support;Assistant;55202.95;31/10/2016
10681;Lucas Brown;26;Japan;Engineering;Consultant;45613.15;29/12/2015
28307;Mason Martinez;48;Canada;Sales;Analyst;30428.46;10/12/2018
19329;Daniel Moore;42;Brazil;Engineering;Consultant;58324.58;14/04/2024
6570;Lily Hernandez;48;Brazil;Marketing;Manager;106333.18;27/12/2024
1219;Mason Hernandez;58;Canada;Finance;Developer;94360.47;15/05/2016
12856;Ethan Thomas;49;Brazil;HR;Executive;43883.54;14/03/2016
15607;Mia Moore;22;Brazil;Finance;Manager;50869.74;25/01/2019
29610;Mason Taylor;48;USA;Marketing;Executive;84882.87;13/11/2018
22049;Daniel Taylor;51;UK;Engineering;Executive;92323.12;3/05/2021
12979;Ethan Thomas;31;France;Marketing;Manager;84916.43;12/01/2022
18913;Ethan Jackson;39;UK;Sales;Manager;70007.31;30/08/2023
26439;Emma Anderson;28;UK;Support;Analyst;126262.35;18/08/2021
28465;Lily Moore;50;UK;Sales;Manager;56898.6;1/12/2021
29232;Ava Moore;24;India;HR;Analyst;88291.02;24/04/2023
6626;Daniel Hernandez;28;Canada;Engineering;Consultant;109855.1;17/03/2016
12540;Ethan Davis;25;France;Engineering;Analyst;65061.85;2/10/2015
23849;Daniel Taylor;34;Germany;HR;Developer;51587.74;7/11/2022
23669;Sophia Moore;26;France;Support;Developer;93442.74;10/12/2022
1497;Logan Wilson;32;Canada;Marketing;Executive;130630.33;21/03/2021
4348;Lucas Hernandez;50;France;Support;Manager;91130.3;2/11/2019
25822;Mason Moore;24;USA;Engineering;Manager;131183.54;13/07/2020
25356;Lily Davis;41;Mexico;HR;Analyst;117435.36;11/10/2016
587;Mason Thomas;50;USA;Sales;Manager;69854.06;23/03/2022
24025;Ethan Martinez;53;Canada;Support;Executive;49526.62;23/09/2019
17395;Lily Moore;37;France;Finance;Executive;88639.82;7/04/2016
16069;Sophia Martinez;49;France;Finance;Consultant;107495.7;12/10/2018
9362;Emma Anderson;50;Japan;Sales;Executive;88485.3;3/12/2017
21199;Mason Jackson;43;Brazil;Finance;Executive;65597.18;10/09/2022
960;Daniel Anderson;55;Germany;Sales;Developer;93353.06;1/05/2024
17344;Ethan Davis;23;Germany;Support;Assistant;95260.36;15/04/2016
21827;Mia Jackson;27;UK;Finance;Analyst;108247.02;15/01/2024
25446;Mason Anderson;47;USA;Engineering;Developer;87857.3;6/11/2022
26062;Ava Taylor;46;Brazil;Support;Executive;82733.42;2/03/2018
6636;Ethan Davis;51;Australia;Marketing;Developer;55964.77;24/03/2017
5127;Logan Hernandez;60;India;Marketing;Analyst;122334.77;14/08/2023
6892;Ethan Taylor;39;UK;Marketing;Assistant;38767.22;20/07/2020
26120;Logan Hernandez;31;India;HR;Executive;34232.65;19/04/2023
4050;Emma Anderson;46;USA;Support;Consultant;86987.98;26/03/2022
29399;Daniel Thomas;37;USA;Sales;Assistant;36558.86;25/01/2021
5810;Daniel Hernandez;55;Germany;Engineering;Executive;142418.92;25/03/2018
15895;Mia Anderson;57;France;Marketing;Manager;90391.97;28/04/2017
7440;Logan Jackson;53;Brazil;Engineering;Manager;51864.6;18/06/2019
17707;Daniel Brown;47;Brazil;Support;Assistant;121029.19;18/06/2015
22849;Lucas Brown;23;Canada;Marketing;Executive;70576.88;30/06/2015
6399;Sophia Davis;59;Germany;Engineering;Analyst;70467.08;31/10/2023
21048;Logan Davis;44;UK;HR;Consultant;113171.07;5/09/2015
5411;Mason Taylor;24;India;Support;Analyst;54939.31;6/03/2016
19263;Lucas Davis;55;France;Engineering;Consultant;104276.21;7/09/2016
10576;Lucas Martinez;53;Canada;Finance;Consultant;46373.94;23/05/2020
28581;Emma Martinez;54;Mexico;HR;Manager;90295.63;1/01/2024
13614;Lucas Thomas;49;Brazil;Support;Developer;79453.18;12/11/2019
19828;Logan Anderson;47;USA;Engineering;Manager;81710.39;29/04/2016
9716;Daniel Hernandez;56;Mexico;Engineering;Assistant;83214.99;7/04/2024
18111;Lucas Moore;54;India;Marketing;Consultant;141945.24;29/04/2017
20997;Logan Davis;60;Japan;Finance;Executive;80795.57;23/09/2021
29588;Lily Anderson;48;India;Marketing;Assistant;53250.54;20/12/2017
19115;Emma Wilson;35;Canada;Marketing;Executive;44062.93;7/12/2019
6860;Ava Thomas;36;Australia;Finance;Developer;86560.07;28/03/2017
17109;Lily Jackson;48;Brazil;Sales;Executive;134646.27;10/07/2019
22836;Ethan Moore;25;Germany;Support;Developer;80482.64;13/04/2020
153;Logan Martinez;38;Brazil;Engineering;Consultant;40222.63;3/10/2023
29935;Ethan Martinez;44;Germany;HR;Consultant;130335.36;9/06/2017
9712;Ava Moore;44;USA;Marketing;Manager;107466.27;13/07/2018
13143;Logan Hernandez;54;USA;Finance;Analyst;93153.55;21/04/2024
12;Emma Moore;25;Canada;HR;Consultant;65475.24;20/11/2016
23857;Mia Jackson;34;Mexico;Engineering;Consultant;128768.76;6/07/2024
17154;Ava Davis;46;Germany;Engineering;Executive;123467.91;4/04/2022
9105;Daniel Brown;55;UK;Sales;Analyst;87577.23;3/11/2021
28802;Mason Thomas;48;Mexico;Sales;Manager;128525.18;13/12/2017
23002;Ethan Thomas;22;Japan;HR;Consultant;43715.5;7/12/2024
3602;Mia Moore;59;USA;HR;Analyst;66799.42;16/12/2017
4338;Mason Martinez;59;Canada;Support;Manager;60105.44;28/04/2018
435;Mia Moore;48;Japan;Engineering;Analyst;70113.41;13/07/2022
24986;Logan Martinez;36;Brazil;Support;Developer;108723.46;30/08/2020
27453;Daniel Davis;36;Mexico;Sales;Developer;88838.29;8/06/2015
9132;Daniel Taylor;25;UK;HR;Manager;129835.94;25/07/2023
2836;Lily Thomas;27;France;HR;Assistant;44440.56;7/01/2019
25486;Lucas Wilson;52;Mexico;Finance;Manager;48735.28;15/05/2015
15683;Mia Davis;25;Mexico;HR;Analyst;139477.44;1/03/2019
28134;Emma Martinez;23;France;HR;Manager;31272.08;7/07/2020
